id,label
58510,3
58511,9
58512,0
58513,2
58514,7
58515,3
58516,4
58517,5
58518,5
58519,8
58520,4
58521,7
58522,5
58523,4
58524,3
58525,7
58526,8
58527,7
58528,5
58529,1
58530,0
58531,8
58532,8
58533,5
58534,2
58535,0
58536,1
58537,3
58538,2
58539,1
58540,0
58541,8
58542,8
58543,5
58544,6
58545,6
58546,0
58547,8
58548,5
58549,8
58550,8
58551,5
58552,3
58553,5
58554,5
58555,8
58556,3
58557,4
58558,4
58559,5
58560,8
58561,6
58562,1
58563,8
58564,0
58565,8
58566,3
58567,0
58568,5
58569,9
58570,3
58571,0
58572,6
58573,9
58574,8
58575,7
58576,7
58577,8
58578,3
58579,3
58580,4
58581,4
58582,9
58583,3
58584,3
58585,9
58586,1
58587,7
58588,1
58589,8
58590,7
58591,0
58592,3
58593,9
58594,7
58595,0
58596,3
58597,4
58598,4
58599,7
58600,8
58601,1
58602,3
58603,5
58604,1
58605,0
58606,9
58607,1
58608,3
58609,4
58610,5
58611,5
58612,4
58613,5
58614,1
58615,2
58616,1
58617,5
58618,7
58619,9
58620,3
58621,5
58622,1
58623,3
58624,0
58625,3
58626,3
58627,3
58628,2
58629,1
58630,0
58631,1
58632,8
58633,4
58634,3
58635,0
58636,5
58637,7
58638,3
58639,2
58640,4
58641,1
58642,3
58643,0
58644,5
58645,0
58646,4
58647,8
58648,1
58649,3
58650,8
58651,5
58652,9
58653,4
58654,0
58655,1
58656,2
58657,3
58658,1
58659,2
58660,8
58661,3
58662,3
58663,9
58664,8
58665,7
58666,2
58667,6
58668,3
58669,3
58670,2
58671,1
58672,3
58673,8
58674,8
58675,3
58676,4
58677,3
58678,8
58679,4
58680,7
58681,9
58682,4
58683,0
58684,4
58685,7
58686,7
58687,5
58688,2
58689,1
58690,3
58691,3
58692,5
58693,3
58694,7
58695,4
58696,9
58697,8
58698,3
58699,0
58700,4
58701,8
58702,3
58703,3
58704,0
58705,1
58706,5
58707,2
58708,7
58709,5
58710,5
58711,3
58712,7
58713,1
58714,3
58715,3
58716,3
58717,4
58718,0
58719,5
58720,3
58721,3
58722,8
58723,3
58724,1
58725,3
58726,3
58727,1
58728,8
58729,6
58730,0
58731,0
58732,5
58733,4
58734,8
58735,1
58736,4
58737,3
58738,1
58739,3
58740,3
58741,9
58742,4
58743,8
58744,5
58745,3
58746,4
58747,1
58748,8
58749,1
58750,4
58751,8
58752,3
58753,4
58754,4
58755,3
58756,3
58757,2
58758,8
58759,7
58760,4
58761,0
58762,3
58763,3
58764,5
58765,5
58766,5
58767,5
58768,3
58769,4
58770,6
58771,0
58772,0
58773,5
58774,5
58775,5
58776,7
58777,8
58778,8
58779,9
58780,2
58781,3
58782,6
58783,8
58784,3
58785,4
58786,4
58787,5
58788,8
58789,5
58790,5
58791,8
58792,5
58793,5
58794,3
58795,1
58796,1
58797,8
58798,3
58799,5
58800,1
58801,2
58802,2
58803,6
58804,4
58805,8
58806,4
58807,7
58808,7
58809,0
58810,3
58811,8
58812,5
58813,5
58814,1
58815,2
58816,5
58817,4
58818,6
58819,3
58820,4
58821,0
58822,4
58823,7
58824,4
58825,3
58826,5
58827,2
58828,8
58829,4
58830,8
58831,8
58832,3
58833,3
58834,3
58835,3
58836,4
58837,5
58838,3
58839,1
58840,9
58841,7
58842,4
58843,8
58844,1
58845,1
58846,0
58847,8
58848,5
58849,2
58850,9
58851,1
58852,8
58853,3
58854,5
58855,3
58856,5
58857,8
58858,3
58859,5
58860,2
58861,4
58862,7
58863,8
58864,5
58865,7
58866,0
58867,8
58868,3
58869,5
58870,1
58871,4
58872,5
58873,3
58874,7
58875,4
58876,9
58877,5
58878,8
58879,9
58880,2
58881,4
58882,8
58883,1
58884,5
58885,5
58886,1
58887,0
58888,8
58889,4
58890,3
58891,4
58892,2
58893,8
58894,5
58895,9
58896,5
58897,4
58898,9
58899,1
58900,4
58901,9
58902,4
58903,8
58904,0
58905,8
58906,3
58907,2
58908,1
58909,0
58910,7
58911,9
58912,1
58913,4
58914,2
58915,9
58916,5
58917,5
58918,3
58919,8
58920,7
58921,5
58922,5
58923,6
58924,3
58925,0
58926,3
58927,3
58928,0
58929,5
58930,3
58931,3
58932,2
58933,3
58934,1
58935,3
58936,8
58937,8
58938,1
58939,5
58940,8
58941,0
58942,4
58943,5
58944,3
58945,7
58946,3
58947,5
58948,5
58949,8
58950,1
58951,2
58952,2
58953,5
58954,9
58955,7
58956,9
58957,4
58958,7
58959,9
58960,1
58961,7
58962,3
58963,4
58964,3
58965,4
58966,6
58967,8
58968,8
58969,3
58970,7
58971,3
58972,8
58973,7
58974,5
58975,4
58976,8
58977,1
58978,6
58979,4
58980,1
58981,9
58982,5
58983,5
58984,9
58985,3
58986,7
58987,6
58988,3
58989,4
58990,2
58991,0
58992,9
58993,0
58994,7
58995,3
58996,0
58997,5
58998,0
58999,3
59000,8
59001,0
59002,9
59003,8
59004,1
59005,5
59006,8
59007,7
59008,5
59009,0
59010,4
59011,6
59012,7
59013,6
59014,0
59015,4
59016,0
59017,4
59018,5
59019,3
59020,5
59021,8
59022,8
59023,6
59024,6
59025,1
59026,7
59027,4
59028,1
59029,3
59030,8
59031,6
59032,3
59033,0
59034,3
59035,8
59036,1
59037,5
59038,5
59039,6
59040,4
59041,5
59042,3
59043,3
59044,0
59045,3
59046,3
59047,4
59048,3
59049,4
59050,5
59051,0
59052,3
59053,7
59054,8
59055,0
59056,8
59057,8
59058,8
59059,8
59060,5
59061,6
59062,2
59063,4
59064,0
59065,0
59066,8
59067,0
59068,8
59069,8
59070,5
59071,6
59072,3
59073,7
59074,5
59075,3
59076,1
59077,0
59078,1
59079,5
59080,0
59081,3
59082,3
59083,0
59084,4
59085,5
59086,7
59087,5
59088,8
59089,1
59090,3
59091,1
59092,2
59093,6
59094,7
59095,7
59096,4
59097,1
59098,0
59099,8
59100,3
59101,5
59102,1
59103,2
59104,1
59105,8
59106,0
59107,3
59108,0
59109,4
59110,1
59111,4
59112,6
59113,1
59114,0
59115,6
59116,0
59117,4
59118,1
59119,2
59120,5
59121,1
59122,5
59123,3
59124,0
59125,4
59126,2
59127,1
59128,3
59129,8
59130,7
59131,7
59132,4
59133,5
59134,3
59135,5
59136,0
59137,5
59138,3
59139,4
59140,4
59141,4
59142,8
59143,9
59144,8
59145,4
59146,0
59147,8
59148,3
59149,3
59150,4
59151,0
59152,4
59153,6
59154,5
59155,2
59156,8
59157,5
59158,3
59159,2
59160,4
59161,5
59162,7
59163,5
59164,5
59165,1
59166,0
59167,4
59168,4
59169,4
59170,7
59171,9
59172,2
59173,0
59174,3
59175,0
59176,5
59177,5
59178,1
59179,7
59180,1
59181,3
59182,0
59183,3
59184,8
59185,4
59186,8
59187,3
59188,0
59189,7
59190,3
59191,0
59192,4
59193,1
59194,0
59195,8
59196,6
59197,5
59198,1
59199,2
59200,9
59201,3
59202,5
59203,4
59204,8
59205,8
59206,5
59207,1
59208,8
59209,3
59210,6
59211,7
59212,0
59213,4
59214,2
59215,2
59216,4
59217,5
59218,0
59219,3
59220,0
59221,6
59222,8
59223,0
59224,8
59225,5
59226,8
59227,3
59228,3
59229,9
59230,8
59231,4
59232,9
59233,9
59234,4
59235,8
59236,4
59237,5
59238,3
59239,2
59240,0
59241,9
59242,5
59243,8
59244,8
59245,4
59246,3
59247,1
59248,8
59249,3
59250,5
59251,6
59252,2
59253,6
59254,0
59255,4
59256,4
59257,4
59258,3
59259,2
59260,3
59261,2
59262,5
59263,1
59264,3
59265,3
59266,5
59267,5
59268,9
59269,7
59270,3
59271,3
59272,5
59273,3
59274,3
59275,5
59276,6
59277,0
59278,5
59279,3
59280,3
59281,3
59282,9
59283,4
59284,6
59285,8
59286,0
59287,7
59288,1
59289,5
59290,5
59291,1
59292,4
59293,1
59294,5
59295,1
59296,1
59297,5
59298,1
59299,4
59300,0
59301,4
59302,2
59303,8
59304,5
59305,8
59306,1
59307,4
59308,3
59309,6
59310,3
59311,1
59312,9
59313,5
59314,8
59315,5
59316,8
59317,3
59318,3
59319,5
59320,6
59321,9
59322,1
59323,1
59324,5
59325,1
59326,9
59327,3
59328,8
59329,1
59330,3
59331,8
59332,3
59333,3
59334,7
59335,9
59336,3
59337,4
59338,2
59339,3
59340,7
59341,9
59342,3
59343,2
59344,1
59345,3
59346,7
59347,5
59348,0
59349,4
59350,9
59351,3
59352,3
59353,2
59354,6
59355,5
59356,4
59357,1
59358,2
59359,5
59360,7
59361,7
59362,3
59363,3
59364,1
59365,0
59366,3
59367,0
59368,8
59369,1
59370,2
59371,3
59372,5
59373,8
59374,3
59375,3
59376,4
59377,3
59378,8
59379,3
59380,0
59381,3
59382,7
59383,3
59384,8
59385,7
59386,7
59387,5
59388,9
59389,8
59390,3
59391,1
59392,3
59393,6
59394,1
59395,4
59396,1
59397,5
59398,1
59399,3
59400,5
59401,6
59402,4
59403,8
59404,8
59405,8
59406,5
59407,5
59408,2
59409,5
59410,3
59411,5
59412,6
59413,5
59414,5
59415,8
59416,4
59417,3
59418,8
59419,8
59420,9
59421,2
59422,9
59423,8
59424,8
59425,2
59426,3
59427,4
59428,5
59429,3
59430,0
59431,4
59432,3
59433,1
59434,3
59435,4
59436,4
59437,4
59438,3
59439,7
59440,5
59441,0
59442,1
59443,4
59444,4
59445,3
59446,3
59447,1
59448,1
59449,1
59450,1
59451,7
59452,9
59453,5
59454,4
59455,3
59456,4
59457,0
59458,4
59459,8
59460,0
59461,2
59462,8
59463,5
59464,9
59465,5
59466,5
59467,7
59468,3
59469,1
59470,1
59471,8
59472,7
59473,5
59474,8
59475,1
59476,3
59477,3
59478,2
59479,3
59480,9
59481,6
59482,4
59483,3
59484,4
59485,5
59486,3
59487,5
59488,4
59489,9
59490,4
59491,8
59492,4
59493,5
59494,5
59495,5
59496,8
59497,6
59498,5
59499,2
59500,5
59501,8
59502,4
59503,3
59504,5
59505,1
59506,7
59507,7
59508,1
59509,8
59510,0
59511,4
59512,5
59513,9
59514,3
59515,7
59516,0
59517,5
59518,8
59519,6
59520,5
59521,3
59522,2
59523,8
59524,8
59525,5
59526,9
59527,5
59528,3
59529,9
59530,0
59531,5
59532,7
59533,5
59534,1
59535,6
59536,7
59537,5
59538,3
59539,1
59540,0
59541,0
59542,5
59543,7
59544,9
59545,0
59546,0
59547,7
59548,2
59549,4
59550,5
59551,1
59552,7
59553,0
59554,3
59555,5
59556,6
59557,3
59558,6
59559,3
59560,5
59561,5
59562,3
59563,9
59564,4
59565,8
59566,1
59567,8
59568,5
59569,5
59570,8
59571,5
59572,0
59573,7
59574,4
59575,5
59576,5
59577,7
59578,5
59579,4
59580,3
59581,8
59582,4
59583,9
59584,0
59585,3
59586,4
59587,1
59588,3
59589,3
59590,6
59591,6
59592,3
59593,5
59594,4
59595,5
59596,3
59597,1
59598,5
59599,8
59600,0
59601,5
59602,4
59603,8
59604,6
59605,8
59606,2
59607,8
59608,4
59609,9
59610,1
59611,4
59612,3
59613,8
59614,1
59615,4
59616,1
59617,4
59618,4
59619,8
59620,4
59621,7
59622,7
59623,1
59624,1
59625,5
59626,7
59627,4
59628,7
59629,5
59630,5
59631,5
59632,5
59633,0
59634,3
59635,5
59636,1
59637,8
59638,3
59639,5
59640,0
59641,7
59642,7
59643,3
59644,0
59645,3
59646,9
59647,3
59648,5
59649,4
59650,0
59651,3
59652,3
59653,3
59654,5
59655,5
59656,7
59657,2
59658,3
59659,6
59660,1
59661,4
59662,3
59663,1
59664,3
59665,7
59666,6
59667,0
59668,8
59669,7
59670,7
59671,0
59672,8
59673,8
59674,3
59675,2
59676,9
59677,4
59678,9
59679,5
59680,5
59681,6
59682,2
59683,8
59684,0
59685,3
59686,7
59687,2
59688,5
59689,0
59690,8
59691,1
59692,3
59693,0
59694,0
59695,8
59696,5
59697,3
59698,9
59699,1
59700,8
59701,1
59702,3
59703,5
59704,5
59705,1
59706,1
59707,5
59708,3
59709,5
59710,0
59711,2
59712,3
59713,0
59714,3
59715,5
59716,4
59717,0
59718,8
59719,1
59720,2
59721,7
59722,4
59723,4
59724,1
59725,8
59726,1
59727,5
59728,6
59729,4
59730,4
59731,4
59732,4
59733,4
59734,2
59735,1
59736,5
59737,2
59738,2
59739,2
59740,7
59741,1
59742,2
59743,8
59744,5
59745,1
59746,4
59747,5
59748,9
59749,1
59750,1
59751,1
59752,6
59753,3
59754,8
59755,5
59756,7
59757,5
59758,7
59759,3
59760,0
59761,0
59762,3
59763,1
59764,1
59765,9
59766,8
59767,4
59768,2
59769,2
59770,1
59771,1
59772,6
59773,3
59774,4
59775,5
59776,3
59777,3
59778,3
59779,0
59780,9
59781,5
59782,5
59783,2
59784,0
59785,0
59786,3
59787,5
59788,3
59789,5
59790,6
59791,8
59792,3
59793,6
59794,2
59795,3
59796,3
59797,4
59798,3
59799,3
59800,1
59801,5
59802,6
59803,7
59804,4
59805,8
59806,3
59807,0
59808,5
59809,0
59810,3
59811,3
59812,2
59813,5
59814,1
59815,5
59816,5
59817,8
59818,0
59819,4
59820,3
59821,2
59822,0
59823,9
59824,4
59825,6
59826,9
59827,3
59828,6
59829,2
59830,5
59831,0
59832,3
59833,6
59834,2
59835,1
59836,1
59837,3
59838,8
59839,5
59840,4
59841,2
59842,5
59843,3
59844,1
59845,8
59846,3
59847,3
59848,1
59849,0
59850,4
59851,3
59852,6
59853,6
59854,3
59855,5
59856,4
59857,4
59858,8
59859,6
59860,4
59861,5
59862,5
59863,2
59864,1
59865,8
59866,3
59867,3
59868,3
59869,5
59870,8
59871,2
59872,3
59873,1
59874,4
59875,2
59876,7
59877,3
59878,1
59879,6
59880,5
59881,1
59882,7
59883,8
59884,4
59885,5
59886,4
59887,6
59888,3
59889,3
59890,8
59891,5
59892,7
59893,8
59894,8
59895,9
59896,5
59897,4
59898,6
59899,3
59900,5
59901,3
59902,0
59903,1
59904,5
59905,9
59906,7
59907,0
59908,3
59909,7
59910,3
59911,1
59912,3
59913,1
59914,0
59915,3
59916,2
59917,1
59918,2
59919,5
59920,5
59921,4
59922,3
59923,5
59924,3
59925,1
59926,1
59927,6
59928,7
59929,3
59930,7
59931,3
59932,3
59933,8
59934,5
59935,6
59936,4
59937,1
59938,0
59939,3
59940,1
59941,0
59942,8
59943,3
59944,1
59945,7
59946,6
59947,7
59948,1
59949,8
59950,5
59951,9
59952,1
59953,3
59954,7
59955,4
59956,7
59957,3
59958,8
59959,3
59960,1
59961,3
59962,5
59963,9
59964,1
59965,7
59966,1
59967,1
59968,3
59969,5
59970,3
59971,5
59972,1
59973,2
59974,3
59975,8
59976,5
59977,3
59978,5
59979,5
59980,8
59981,1
59982,8
59983,5
59984,8
59985,8
59986,2
59987,5
59988,6
59989,9
59990,5
59991,1
59992,4
59993,5
59994,8
59995,8
59996,0
59997,3
59998,8
59999,8
60000,0
60001,3
60002,7
60003,8
60004,5
60005,0
60006,7
60007,8
60008,5
60009,4
60010,9
60011,4
60012,1
60013,6
60014,2
60015,6
60016,5
60017,3
60018,3
60019,3
60020,5
60021,7
60022,3
60023,2
60024,5
60025,1
60026,3
60027,0
60028,5
60029,5
60030,0
60031,8
60032,7
60033,8
60034,3
60035,3
60036,1
60037,0
60038,8
60039,0
60040,1
60041,1
60042,3
60043,1
60044,5
60045,1
60046,7
60047,5
60048,5
60049,8
60050,8
60051,3
60052,5
60053,3
60054,7
60055,3
60056,2
60057,0
60058,3
60059,3
60060,6
60061,0
60062,8
60063,4
60064,9
60065,3
60066,4
60067,3
60068,4
60069,3
60070,7
60071,1
60072,3
60073,0
60074,5
60075,9
60076,8
60077,3
60078,2
60079,8
60080,9
60081,0
60082,4
60083,8
60084,3
60085,4
60086,0
60087,2
60088,4
60089,1
60090,2
60091,9
60092,6
60093,8
60094,3
60095,1
60096,8
60097,8
60098,8
60099,8
60100,5
60101,0
60102,1
60103,3
60104,1
60105,8
60106,8
60107,4
60108,5
60109,4
60110,8
60111,0
60112,3
60113,2
60114,7
60115,5
60116,7
60117,6
60118,8
60119,4
60120,0
60121,5
60122,3
60123,8
60124,4
60125,8
60126,1
60127,4
60128,2
60129,2
60130,4
60131,3
60132,8
60133,8
60134,7
60135,5
60136,8
60137,3
60138,3
60139,8
60140,1
60141,5
60142,8
60143,4
60144,5
60145,5
60146,5
60147,0
60148,3
60149,1
60150,4
60151,9
60152,3
60153,8
60154,3
60155,1
60156,5
60157,4
60158,5
60159,3
60160,7
60161,7
60162,0
60163,3
60164,8
60165,8
60166,5
60167,5
60168,6
60169,6
60170,6
60171,5
60172,4
60173,3
60174,3
60175,4
60176,2
60177,9
60178,4
60179,5
60180,0
60181,1
60182,5
60183,3
60184,6
60185,1
60186,3
60187,8
60188,3
60189,4
60190,8
60191,4
60192,0
60193,4
60194,8
60195,5
60196,5
60197,7
60198,2
60199,7
60200,3
60201,9
60202,5
60203,1
60204,3
60205,5
60206,4
60207,3
60208,5
60209,2
60210,7
60211,5
60212,0
60213,1
60214,3
60215,0
60216,4
60217,7
60218,5
60219,0
60220,3
60221,3
60222,8
60223,4
60224,3
60225,8
60226,7
60227,0
60228,7
60229,7
60230,4
60231,6
60232,8
60233,0
60234,3
60235,0
60236,3
60237,2
60238,3
60239,8
60240,1
60241,5
60242,3
60243,7
60244,3
60245,4
60246,4
60247,3
60248,8
60249,5
60250,5
60251,3
60252,0
60253,8
60254,4
60255,1
60256,3
60257,5
60258,5
60259,2
60260,8
60261,5
60262,8
60263,3
60264,5
60265,4
60266,9
60267,0
60268,5
60269,5
60270,3
60271,3
60272,1
60273,4
60274,4
60275,0
60276,4
60277,7
60278,3
60279,3
60280,1
60281,9
60282,0
60283,9
60284,4
60285,4
60286,3
60287,5
60288,3
60289,6
60290,2
60291,0
60292,2
60293,1
60294,3
60295,5
60296,8
60297,7
60298,0
60299,7
60300,3
60301,7
60302,5
60303,2
60304,4
60305,8
60306,2
60307,3
60308,5
60309,9
60310,1
60311,5
60312,1
60313,0
60314,6
60315,9
60316,3
60317,5
60318,0
60319,6
60320,0
60321,2
60322,5
60323,3
60324,5
60325,7
60326,0
60327,1
60328,6
60329,3
60330,5
60331,0
60332,2
60333,1
60334,9
60335,3
60336,4
60337,5
60338,2
60339,5
60340,2
60341,7
60342,0
60343,0
60344,1
60345,4
60346,1
60347,7
60348,5
60349,6
60350,7
60351,1
60352,5
60353,3
60354,7
60355,8
60356,8
60357,3
60358,5
60359,8
60360,2
60361,4
60362,4
60363,2
60364,2
60365,3
60366,2
60367,5
60368,2
60369,0
60370,1
60371,4
60372,9
60373,5
60374,3
60375,5
60376,5
60377,3
60378,3
60379,1
60380,4
60381,0
60382,5
60383,1
60384,1
60385,3
60386,0
60387,5
60388,9
60389,4
60390,6
60391,1
60392,5
60393,4
60394,2
60395,3
60396,2
60397,7
60398,3
60399,0
60400,6
60401,0
60402,2
60403,6
60404,1
60405,8
60406,1
60407,2
60408,8
60409,2
60410,3
60411,5
60412,5
60413,8
60414,5
60415,5
60416,3
60417,4
60418,5
60419,5
60420,4
60421,3
60422,3
60423,0
60424,1
60425,2
60426,9
60427,5
60428,7
60429,2
60430,4
60431,4
60432,0
60433,1
60434,4
60435,3
60436,9
60437,8
60438,4
60439,5
60440,1
60441,0
60442,4
60443,8
60444,8
60445,8
60446,1
60447,8
60448,2
60449,3
60450,0
60451,5
60452,1
60453,8
60454,7
60455,0
60456,8
60457,7
60458,6
60459,0
60460,2
60461,0
60462,3
60463,8
60464,7
60465,0
60466,5
60467,1
60468,3
60469,5
60470,5
60471,8
60472,5
60473,3
60474,3
60475,7
60476,8
60477,2
60478,5
60479,1
60480,2
60481,7
60482,5
60483,3
60484,4
60485,5
60486,3
60487,5
60488,5
60489,5
60490,1
60491,7
60492,7
60493,4
60494,9
60495,5
60496,8
60497,2
60498,3
60499,1
60500,3
60501,0
60502,8
60503,5
60504,5
60505,8
60506,8
60507,3
60508,6
60509,2
60510,0
60511,5
60512,8
60513,5
60514,7
60515,5
60516,1
60517,1
60518,0
60519,5
60520,9
60521,0
60522,0
60523,6
60524,7
60525,3
60526,5
60527,3
60528,4
60529,0
60530,3
60531,5
60532,9
60533,8
60534,3
60535,3
60536,1
60537,3
60538,3
60539,3
60540,8
60541,7
60542,9
60543,3
60544,3
60545,3
60546,5
60547,1
60548,5
60549,3
60550,8
60551,8
60552,3
60553,1
60554,4
60555,3
60556,8
60557,4
60558,7
60559,1
60560,8
60561,1
60562,5
60563,2
60564,5
60565,4
60566,4
60567,4
60568,8
60569,5
60570,7
60571,9
60572,6
60573,3
60574,8
60575,5
60576,2
60577,9
60578,5
60579,3
60580,5
60581,9
60582,3
60583,1
60584,3
60585,1
60586,3
60587,5
60588,8
60589,3
60590,1
60591,6
60592,7
60593,9
60594,4
60595,0
60596,7
60597,7
60598,8
60599,8
60600,3
60601,3
60602,5
60603,6
60604,3
60605,1
60606,5
60607,0
60608,8
60609,1
60610,2
60611,0
60612,8
60613,3
60614,3
60615,1
60616,8
60617,0
60618,5
60619,5
60620,3
60621,6
60622,9
60623,8
60624,8
60625,0
60626,5
60627,4
60628,5
60629,0
60630,1
60631,2
60632,4
60633,8
60634,4
60635,8
60636,4
60637,6
60638,1
60639,4
60640,3
60641,1
60642,4
60643,5
60644,3
60645,6
60646,0
60647,7
60648,9
60649,4
60650,2
60651,0
60652,6
60653,3
60654,1
60655,8
60656,4
60657,6
60658,3
60659,0
60660,3
60661,8
60662,8
60663,2
60664,0
60665,4
60666,5
60667,1
60668,3
60669,1
60670,8
60671,3
60672,0
60673,6
60674,4
60675,9
60676,8
60677,3
60678,3
60679,9
60680,2
60681,5
60682,2
60683,5
60684,3
60685,9
60686,0
60687,1
60688,7
60689,3
60690,8
60691,6
60692,6
60693,0
60694,0
60695,7
60696,0
60697,3
60698,8
60699,3
60700,8
60701,2
60702,5
60703,0
60704,0
60705,4
60706,1
60707,5
60708,9
60709,8
60710,1
60711,2
60712,4
60713,4
60714,5
60715,8
60716,1
60717,1
60718,3
60719,5
60720,8
60721,1
60722,4
60723,2
60724,8
60725,3
60726,7
60727,1
60728,0
60729,3
60730,3
60731,0
60732,8
60733,8
60734,0
60735,2
60736,2
60737,1
60738,7
60739,2
60740,8
60741,9
60742,0
60743,0
60744,7
60745,4
60746,5
60747,7
60748,8
60749,2
60750,3
60751,7
60752,7
60753,1
60754,3
60755,8
60756,5
60757,3
60758,5
60759,2
60760,7
60761,2
60762,4
60763,2
60764,8
60765,3
60766,3
60767,5
60768,3
60769,3
60770,1
60771,8
60772,1
60773,1
60774,1
60775,1
60776,4
60777,3
60778,4
60779,0
60780,1
60781,5
60782,4
60783,7
60784,4
60785,8
60786,8
60787,0
60788,4
60789,1
60790,3
60791,3
60792,4
60793,1
60794,3
60795,3
60796,5
60797,3
60798,8
60799,0
60800,9
60801,8
60802,3
60803,8
60804,1
60805,3
60806,2
60807,5
60808,9
60809,7
60810,4
60811,8
60812,8
60813,8
60814,1
60815,4
60816,8
60817,9
60818,0
60819,3
60820,3
60821,9
60822,3
60823,9
60824,8
60825,1
60826,2
60827,4
60828,3
60829,2
60830,3
60831,6
60832,8
60833,0
60834,6
60835,3
60836,7
60837,1
60838,4
60839,4
60840,6
60841,2
60842,3
60843,8
60844,8
60845,4
60846,7
60847,2
60848,0
60849,6
60850,9
60851,3
60852,6
60853,1
60854,5
60855,8
60856,2
60857,1
60858,0
60859,3
60860,9
60861,8
60862,2
60863,3
60864,0
60865,1
60866,9
60867,4
60868,8
60869,8
60870,3
60871,4
60872,5
60873,1
60874,3
60875,6
60876,8
60877,3
60878,7
60879,4
60880,7
60881,3
60882,3
60883,5
60884,2
60885,4
60886,3
60887,5
60888,3
60889,3
60890,5
60891,4
60892,4
60893,3
60894,6
60895,9
60896,3
60897,4
60898,0
60899,1
60900,4
60901,2
60902,5
60903,8
60904,0
60905,5
60906,5
60907,7
60908,8
60909,7
60910,3
60911,3
60912,9
60913,7
60914,5
60915,0
60916,6
60917,3
60918,6
60919,8
60920,5
60921,6
60922,9
60923,0
60924,2
60925,8
60926,6
60927,5
60928,5
60929,5
60930,7
60931,1
60932,2
60933,4
60934,4
60935,8
60936,4
60937,3
60938,5
60939,0
60940,4
60941,8
60942,0
60943,7
60944,8
60945,5
60946,0
60947,8
60948,2
60949,5
60950,8
60951,9
60952,0
60953,5
60954,2
60955,5
60956,6
60957,7
60958,6
60959,4
60960,2
60961,3
60962,5
60963,3
60964,3
60965,0
60966,3
60967,3
60968,7
60969,5
60970,8
60971,9
60972,4
60973,4
60974,0
60975,5
60976,2
60977,3
60978,4
60979,9
60980,6
60981,8
60982,6
60983,8
60984,3
60985,5
60986,5
60987,1
60988,3
60989,5
60990,8
60991,4
60992,0
60993,5
60994,4
60995,3
60996,3
60997,3
60998,3
60999,3
61000,7
61001,5
61002,1
61003,1
61004,5
61005,5
61006,7
61007,0
61008,0
61009,4
61010,1
61011,0
61012,5
61013,3
61014,5
61015,7
61016,9
61017,6
61018,3
61019,5
61020,5
61021,0
61022,5
61023,7
61024,3
61025,3
61026,2
61027,3
61028,6
61029,0
61030,5
61031,5
61032,3
61033,4
61034,0
61035,4
61036,4
61037,9
61038,4
61039,0
61040,7
61041,5
61042,3
61043,9
61044,1
61045,8
61046,4
61047,1
61048,3
61049,1
61050,1
61051,8
61052,1
61053,2
61054,0
61055,3
61056,1
61057,9
61058,8
61059,5
61060,3
61061,3
61062,3
61063,3
61064,8
61065,5
61066,4
61067,1
61068,0
61069,4
61070,5
61071,4
61072,7
61073,3
61074,5
61075,0
61076,0
61077,8
61078,1
61079,5
61080,6
61081,0
61082,5
61083,4
61084,5
61085,1
61086,5
61087,8
61088,9
61089,3
61090,2
61091,4
61092,1
61093,0
61094,6
61095,4
61096,1
61097,1
61098,5
61099,6
61100,0
61101,2
61102,0
61103,3
61104,8
61105,6
61106,1
61107,1
61108,9
61109,3
61110,0
61111,1
61112,2
61113,9
61114,6
61115,3
61116,9
61117,5
61118,2
61119,5
61120,3
61121,5
61122,3
61123,6
61124,5
61125,6
61126,9
61127,6
61128,7
61129,3
61130,3
61131,2
61132,5
61133,3
61134,3
61135,5
61136,2
61137,0
61138,1
61139,9
61140,3
61141,1
61142,8
61143,1
61144,5
61145,0
61146,2
61147,5
61148,5
61149,6
61150,8
61151,9
61152,9
61153,3
61154,8
61155,0
61156,9
61157,2
61158,6
61159,8
61160,6
61161,3
61162,3
61163,3
61164,6
61165,4
61166,7
61167,3
61168,3
61169,5
61170,8
61171,4
61172,1
61173,9
61174,5
61175,8
61176,4
61177,3
61178,2
61179,0
61180,5
61181,5
61182,1
61183,8
61184,0
61185,4
61186,8
61187,4
61188,4
61189,1
61190,5
61191,9
61192,5
61193,3
61194,4
61195,5
61196,4
61197,5
61198,5
61199,5
61200,4
61201,5
61202,0
61203,5
61204,2
61205,2
61206,7
61207,3
61208,1
61209,8
61210,3
61211,7
61212,1
61213,5
61214,1
61215,5
61216,4
61217,0
61218,5
61219,4
61220,4
61221,4
61222,6
61223,8
61224,9
61225,3
61226,1
61227,1
61228,7
61229,1
61230,0
61231,9
61232,0
61233,2
61234,3
61235,0
61236,3
61237,0
61238,1
61239,3
61240,8
61241,5
61242,4
61243,6
61244,9
61245,4
61246,1
61247,7
61248,6
61249,3
61250,3
61251,7
61252,8
61253,8
61254,6
61255,4
61256,3
61257,4
61258,4
61259,5
61260,6
61261,7
61262,8
61263,8
61264,9
61265,5
61266,3
61267,2
61268,3
61269,8
61270,0
61271,0
61272,7
61273,3
61274,0
61275,2
61276,3
61277,8
61278,3
61279,3
61280,4
61281,2
61282,8
61283,7
61284,7
61285,0
61286,7
61287,7
61288,8
61289,3
61290,4
61291,2
61292,8
61293,8
61294,5
61295,2
61296,5
61297,7
61298,1
61299,3
61300,6
61301,3
61302,6
61303,7
61304,8
61305,8
61306,5
61307,5
61308,6
